Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
1052	11	i'm sorry, you tried to build your own cat scanner?	doubt	00:04:41,030	00:04:43,782	bigbang	big bang person1
1052	15	excuse me.	leave	00:05:02,302	00:05:03,385	bigbang	Sheldon
1052	18	i do. do you?	doubt	00:05:24,991	00:05:26,533	bigbang	Sheldon
1052	19	okay, here's my question: why did you sit down?	doubt	00:05:33,249	00:05:37,586	bigbang	Leonard
1053	2	ha, ha. what do you think i did?	ask_opinions	00:06:25,510	00:06:26,802	bigbang	big bang person1
1053	12	he's finding the acoustic sweet spot.	explain	00:07:24,444	00:07:27,696	bigbang	Leonard
1053	15	...it's fine, you know. he's sweet.	comfort	00:07:45,381	00:07:47,382	bigbang	big bang person1
1054	6	okay, i'm gonna make this very simple for you.	explain	00:09:04,710	00:09:07,379	bigbang	Leonard
1054	7	you are not in this relationship.	inform	00:09:07,547	00:09:10,632	bigbang	Leonard
1054	8	ergo, you have no say in anything that happens between me and stephanie.	explain	00:09:13,886	00:09:21,184	bigbang	Leonard
1054	10	general order 104, section a does not apply in this situation.	oppose	00:09:34,740	00:09:37,784	bigbang	Leonard
1055	8	i suppose i could spare a few minutes.	agree	00:10:13,446	00:10:15,947	bigbang	Sheldon
1056	0	no.	oppose	00:10:23,748	00:10:25,373	bigbang	Penny
1056	4	so, what is the down and the low?	doubt	00:10:59,200	00:11:01,326	bigbang	Sheldon
1056	5	and don't worry, this is all entirely confidential so you feel free to include any and all shortcomings in the bedroom.	comfort	00:11:01,494	00:11:07,290	bigbang	Sheldon
1056	6	heh. we never got to the bedroom.	oppose	00:11:07,875	00:11:09,751	bigbang	Penny
1056	8	okay. all right. you know what? i'll tell you what happened.	plan	00:11:15,424	00:11:18,468	bigbang	Penny
1056	11	it's not enough that you made me watch that movie, but now you mock me with it?	doubt	00:11:32,942	00:11:36,861	bigbang	Sheldon
1058	5	hey, how's my big crybaby?	care	00:17:43,729	00:17:46,606	bigbang	big bang person1
1058	8	it's all good. what do you say we get you home, put you to bed?	advise	00:17:54,156	00:17:57,200	bigbang	big bang person1
1058	9	oh. are you still gonna spend the night?	confirm	00:17:57,367	00:17:59,118	bigbang	Leonard
1058	13	okay, i'm gonna go get your discharge papers.	plan	00:18:15,052	00:18:18,137	bigbang	big bang person1
1059	8	it's not bold, it's a mistake.	oppose	00:19:14,570	00:19:16,445	bigbang	Leonard
1059	14	are you insane? now she's gonna think i'm desperate.	complain	00:19:37,676	00:19:41,012	bigbang	Leonard
1059	20	really?	confirm	00:20:19,259	00:20:20,301	bigbang	Leonard
1060	7	uh, dad, emma's in the nursery. i'll take you now if you want.	leave	00:01:41,101	00:01:44,311	friends	Ross
1062	0	dude, i just did something terrible.	inform	00:03:53,066	00:03:54,816	friends	Joey
1062	2	no, no. that was jack. rachel thinks i asked her to marry me.	oppose	00:03:58,446	00:04:02,699	friends	Joey
1062	5	ross had a ring? and he was gonna propose?	doubt	00:04:23,179	00:04:25,264	friends	Chandler
1062	10	if you clear things up with rachel, ross never needs to find out.	advise	00:04:49,455	00:04:52,165	friends	Chandler
1062	11	all right, let's not get carried away.	agree	00:04:55,461	00:04:57,587	friends	Joey
1064	0	what? did you know he was gonna ask me?	doubt	00:06:05,865	00:06:07,991	friends	Rachel
1065	1	come on.	invite	00:07:29,115	00:07:30,198	friends	friends person1
1065	2	come on.	leave	00:07:34,495	00:07:36,538	friends	Ross
1066	1	yeah. uh, look, rach, there's something i gotta tell you.	inform	00:08:15,495	00:08:18,747	friends	Joey
1066	2	why do you think she won't take my breast?	ask_opinions	00:08:25,796	00:08:27,797	friends	Rachel
1066	9	she looks scared. doesn't she look scared?	ask_opinions	00:08:59,705	00:09:01,831	friends	Rachel
1069	1	i just want you to know that what you witnessed in there, that wasn't for fun.	explain	00:12:49,059	00:12:54,063	friends	Chandler
1069	6	the truth is, dad, we're trying.	emphasize	00:13:14,919	00:13:17,921	friends	Monica
1069	8	well, get back in there. i'll guard the door.	taunt	00:13:23,135	00:13:25,553	friends	friends person1
1070	0	well, now's a good time. i'm on my way to have my ears cut off.	joke	00:14:28,450	00:14:32,704	friends	Monica
1070	2	what, are you crazy? you just had ross' baby.	criticize	00:14:42,172	00:14:44,924	friends	Monica
1070	5	well, do you love him?	confirm	00:15:05,821	00:15:07,071	friends	Monica
1070	6	honey, the question is do you really want to marry joey?	confirm	00:15:15,748	00:15:20,376	friends	Monica
1070	7	no.	oppose	00:15:22,254	00:15:24,005	friends	Rachel
1071	2	joey, you have to tell her what's going on. and what did it look like?	emphasize	00:15:42,274	00:15:45,735	friends	Chandler
1071	5	okay, look, just do it gently.	comfort	00:16:02,628	00:16:04,963	friends	Chandler
1071	7	you're right. i'll go tell her now before ross finds out, and i'll be gentle.	agree	00:16:07,508	00:16:11,511	friends	Joey
1071	8	i am a gentle person.	introduce	00:16:13,055	00:16:15,932	friends	Joey
1072	5	you didn't propose to me.	emphasize	00:17:04,440	00:17:07,066	friends	Rachel
1072	15	he was right there. he got down on one knee and he proposed.	emphasize	00:18:08,962	00:18:11,714	friends	Rachel
1072	20	joey, then what the hell were you doing with an engagement ring?	criticize	00:19:03,100	00:19:06,060	friends	Rachel
1072	24	no.	oppose	00:19:23,912	00:19:25,329	friends	Ross
1072	29	oh, yeah, dude, i totally understand.	comfort	00:20:13,253	00:20:15,296	friends	Joey
1072	37	we're so lucky.	praise	00:21:12,604	00:21:14,855	friends	Ross
1072	41	i'm sorry, what?	doubt	00:22:19,880	00:22:21,630	friends	Rachel
1074	0	you said you'd marry joey?	doubt	00:00:03,586	00:00:05,963	friends	Ross
1074	7	well... really?	doubt	00:00:38,580	00:00:41,832	friends	Rachel
1074	10	rachel said she'd marry you?	doubt	00:00:53,595	00:00:55,471	friends	Ross
1074	11	this isn't the right room. sorry, folks.	leave	00:00:56,556	00:00:59,349	friends	Joey
1075	2	ross and rachel will be back soon, and then i gotta go to the office.	inform	00:02:24,978	00:02:28,313	friends	Chandler
1075	3	the more i worried, the more i couldn't sleep.	explain	00:02:42,162	00:02:44,329	friends	Chandler
1075	5	but if i fall asleep now, i'll get five hours' sleep.  no matter what i did, i couldn't fall asleep.	explain	00:02:48,585	00:02:54,089	friends	Chandler
1075	14	that's not fair. i can't do that.	complain	00:03:38,009	00:03:40,260	friends	Joey
1075	16	i didn't think i should be here either. but somebody said he'd be over it.	complain	00:03:43,681	00:03:47,809	friends	Joey
1077	1	yes.	agree	00:07:07,760	00:07:09,344	friends	Chandler
1079	4	and you could study french cooking, and i could write and we could picnic along the seine, and go wine-tasting in bordeaux.	plan	00:12:00,636	00:12:07,392	friends	Chandler
1079	5	you know how people say that tulsa is the paris of oklahoma?	doubt	00:12:10,271	00:12:17,318	friends	Chandler
1079	6	what? who says that?	doubt	00:12:19,739	00:12:21,406	friends	Monica
1084	0	so, what's the big news you had us rush all the way over here for?	ask_opinions	00:00:04,713	00:00:09,425	friends	Ross
1084	6	you can't go. i mean, you're the glue that holds this group together.	oppose	00:00:53,303	00:00:57,473	friends	Ross
1085	3	no.	oppose	00:03:58,780	00:03:59,821	friends	Monica
1085	5	that's fast math. we could use you in tulsa.	praise	00:04:15,964	00:04:20,884	friends	Chandler
1086	0	well, excuse me?	doubt	00:04:35,733	00:04:37,442	friends	Rachel
1086	1	oh, yeah? well, up yours too!	criticize	00:04:37,610	00:04:41,196	friends	Rachel
1086	3	dr. gettleman?	doubt	00:05:24,741	00:05:26,825	friends	Ross
1087	1	oh, my god.	praise	00:06:23,132	00:06:24,966	friends	Joey
1087	4	come on, give me something. what's his name?	ask_opinions	00:06:53,996	00:06:57,040	friends	Phoebe
1087	7	there's no guys in there!	complain	00:07:19,772	00:07:21,189	friends	Joey
1088	6	here they come.	inform	00:09:01,207	00:09:02,624	friends	Joey
1088	7	so, mike, how do you and joey know each other, anyway?	ask_opinions	00:09:08,381	00:09:11,841	friends	Phoebe
1088	10	you guys go way back, then. so, what are you up to these days?	ask_opinions	00:09:31,362	00:09:35,657	friends	Phoebe
1088	12	i want to play piano professionally. if i don't do this now, i never will.	inform	00:09:47,587	00:09:51,881	friends	friends person1
1088	16	no, that's not what i meant. let's get you a cocktail.	oppose	00:10:00,891	00:10:04,060	friends	Joey
1089	0	looking for restaurant jobs for you in tulsa.	inform	00:10:10,026	00:10:12,652	friends	Chandler
1089	1	aw, that's so sweet. did you find anything?	ask_opinions	00:10:12,862	00:10:14,863	friends	Monica
1089	8	when we get to tulsa, i am taking you for a great dinner at slim pickins.	plan	00:10:44,602	00:10:48,104	friends	Chandler
1089	16	he asked for me personally? oh, my god!	confirm	00:11:25,559	00:11:29,521	friends	Monica
1092	3	well, how far outside?	care	00:14:37,167	00:14:38,501	friends	Chandler
1092	5	and, uh, you're thinking of taking it?	ask_opinions	00:14:42,840	00:14:45,758	friends	Chandler
1092	7	what happened to  you can't live without me four days a week?	confirm	00:15:07,197	00:15:10,199	friends	Chandler
1092	13	yeah, yeah. it was really, really, really good.	praise	00:15:54,703	00:15:59,582	friends	Rachel
1092	15	are you serious? you still see dr. gettleman?	doubt	00:16:11,428	00:16:14,639	friends	Monica
1092	16	seriously, you gotta go to an appropriate doctor.	advise	00:16:21,397	00:16:24,148	friends	Rachel
1092	19	it didn't spend much time on the wall!	emphasize	00:16:48,090	00:16:50,174	friends	Ross
1093	0	sure.	agree	00:17:06,608	00:17:07,817	friends	Phoebe
1093	2	really, i'm a pretty nice guy. just ask my parole officer.	emphasize	00:17:15,701	00:17:20,329	friends	friends person1
1093	4	well, why did you go along with that?	doubt	00:17:28,714	00:17:31,841	friends	Phoebe
1093	6	and that i'd meet a pretty girl, which i did.	praise	00:17:37,306	00:17:40,600	friends	friends person1
1093	12	okay.	acknowledge	00:18:02,414	00:18:03,706	friends	friends person1
1093	16	do you think that, maybe, sometime, i could, uh... it's okay. go ahead, ask me out.	invite	00:18:40,244	00:18:48,501	friends	friends person1
1093	17	okay. you think, maybe, sometime i could take you out?	ask_opinions	00:18:49,920	00:18:53,589	friends	friends person1
1094	2	mommy, i can't find waldo.	ask_help	00:19:21,535	00:19:23,619	friends	friends person2
1094	10	mommy, what's wrong with that man?	doubt	00:20:24,932	00:20:26,933	friends	friends person2
1094	11	hey, i helped you find waldo!	emphasize	00:20:27,142	00:20:29,518	friends	Ross
1095	5	whoa, watch the tongue, people. we got a baby over here.	warn	00:21:03,053	00:21:05,429	friends	Rachel
1095	6	a big leaver with a stupid suitcase.	taunt	00:21:25,242	00:21:28,744	friends	Joey
1096	3	i promise.	emphasize	00:22:49,409	00:22:50,534	friends	Chandler
1099	0	sure.	agree	00:07:22,650	00:07:24,109	friends	friends person1
1099	2	i'm ross. phoebe's friend from the coffeehouse?	introduce	00:07:26,904	00:07:29,406	friends	Ross
1099	3	i really, really need to talk to you about something.	inform	00:07:30,741	00:07:32,784	friends	Ross
1099	4	damn supercuts.	complain	00:07:45,131	00:07:47,257	friends	Ross
1099	5	look, right before you guys went out, i accidentally got her all upset.	inform	00:07:59,061	00:08:03,607	friends	Ross
1099	14	and i will also say what i'm about to say vis-à-vis the following.	explain	00:09:04,877	00:09:14,761	friends	Ross
1099	15	phoebe has never had a serious relationship since her super-serious relationship with vikram.	explain	00:09:16,722	00:09:32,153	friends	Ross
1104	3	you're in your 30s and you have never been in a long-term relationship.	criticize	00:22:40,400	00:22:43,986	friends	Phoebe
1104	4	here you go from woman to woman meaningless experience to meaningless experience.	criticize	00:22:45,739	00:22:50,201	friends	Phoebe
1104	5	never even worrying that it doesn't turn into something more serious.	criticize	00:22:50,369	00:22:53,746	friends	Phoebe
1105	1	i couldn't get a reservation for the night of my birthday so we'll have to do dinner thursday night instead.	inform	00:00:04,254	00:00:09,383	friends	Phoebe
1105	3	no. it's my first birthday with a boyfriend, and he has to work.	complain	00:00:19,978	00:00:23,731	friends	Phoebe
1106	1	my god, don't people know you're not allowed to smoke in public spaces?	complain	00:04:01,282	00:04:04,785	friends	Phoebe
1106	4	no. i just happen to know a lot of trivia about smoking in different states.	oppose	00:04:13,336	00:04:18,090	friends	Chandler
1107	0	i messed up. it was a meeting. everybody was smoking.	explain	00:08:37,767	00:08:40,602	friends	Chandler
1107	2	you said that was sexy.	criticize	00:08:50,321	00:08:52,739	friends	Monica
1107	4	oh. would you say this is the most upset you could be?	doubt	00:09:13,386	00:09:15,804	friends	Chandler
1107	11	sex. this is the last day i'm ovulating. if we don't do it we're gonna have to wait until next month.	emphasize	00:09:49,505	00:09:54,676	friends	Monica
1107	12	oh, good. i hate it when you do that.	complain	00:10:03,894	00:10:05,812	friends	Monica
1108	0	but my mother's gonna be here, and she has the key.	comfort	00:10:15,114	00:10:17,699	friends	Ross
1108	7	a pigeon. no. no, wait, no. an eagle flew in.	joke	00:10:53,611	00:10:58,031	friends	Ross
1108	8	landed on the stove and caught fire.	joke	00:10:59,200	00:11:02,118	friends	Ross
1108	13	boy, are you gonna be sorry if that's true.	warn	00:11:28,896	00:11:31,231	friends	Rachel
1109	4	no, no, no. i can't hold this table on my own.	oppose	00:12:08,769	00:12:10,979	friends	Phoebe
1109	6	well, if you ask me to stay, i'll pee.	leave	00:12:13,399	00:12:15,358	friends	Joey
1109	10	okay, fine, i'll move. all right. you don't have to manhandle me.	leave	00:12:31,459	00:12:36,045	friends	Phoebe
1111	0	well, i guess they're not coming. you want to just order?	ask_opinions	00:15:42,066	00:15:45,485	friends	Phoebe
1111	3	can you bring everything as soon as it's ready?	confirm	00:16:15,015	00:16:16,891	friends	Joey
1111	7	and that's judy over there at the bar with emma?	confirm	00:16:39,123	00:16:41,541	friends	Phoebe
1111	14	okay, i'll have the fig salad and the duck.	inform	00:17:22,958	00:17:25,209	friends	Ross
1111	15	i'll have the, uh, soup and the salmon.	inform	00:17:25,419	00:17:27,211	friends	Rachel
1111	24	rach, come on, emma's fine.	prevent	00:18:20,307	00:18:22,100	friends	Ross
1111	26	chandler, control your woman.	warn	00:18:48,877	00:18:51,212	friends	Joey
1111	31	and you are all so late, and you didn't even have the courtesy to call.	complain	00:20:02,075	00:20:05,745	friends	Phoebe
1111	32	well, it's too late now.	complain	00:20:08,665	00:20:11,959	friends	Phoebe
1111	38	so? you got to have sex, right?	doubt	00:20:44,243	00:20:47,453	friends	Joey
1111	43	wait. i'm not the... i'm not the kind of girl that just ditches her friends to be with her boyfriend.	emphasize	00:21:19,278	00:21:25,908	friends	Phoebe
1111	45	oh, thank god. if phoebe's gone, can we take emma home?	confirm	00:21:32,624	00:21:35,001	friends	Rachel
1111	46	that's a good idea. our babysitter just pounded another chardonnay.	agree	00:21:35,168	00:21:39,255	friends	Ross
1111	53	the shrew, in particular, was exquisite.	praise	00:22:41,193	00:22:44,445	friends	Joey
1113	14	okay.	acknowledge	00:05:03,386	00:05:04,761	friends	Rachel
1115	3	okay.	acknowledge	00:09:16,931	00:09:18,098	friends	Phoebe
1115	6	waiter? waiter, excuse me, i'll have the fricken.	joke	00:09:34,991	00:09:37,367	friends	Chandler
1116	2	sandy, that's exactly what it is.	agree	00:10:20,202	00:10:24,247	friends	Rachel
1116	6	but i really believe the most satisfying thing you can do with your life is take care of a child.	explain	00:10:49,190	00:10:54,903	friends	friends person1
1116	7	okay.	acknowledge	00:10:55,321	00:10:56,988	friends	Ross
1116	16	it's a mixture of calendula and honey cream. it'll dry that rash right up.	introduce	00:12:19,071	00:12:23,199	friends	friends person1
1116	19	it's just such an emotional thing when you're welcomed into a new family.	explain	00:12:42,803	00:12:46,264	friends	friends person1
1118	4	but, david, i just want you to know that, you know telling you this is one of the hardest things i've ever had to do.	emphasize	00:15:02,526	00:15:11,075	friends	Phoebe
1119	4	do you realize that man has cried in our apartment three times? huh?	complain	00:16:43,419	00:16:48,965	friends	Ross
1121	3	really?	doubt	00:19:34,923	00:19:36,382	friends	Joey
1121	10	you got a  manny?	doubt	00:20:58,382	00:20:59,674	friends	Chandler
1121	11	you know, i don't mind a male nanny but i do draw the line at male wet nurse.	taunt	00:21:09,351	00:21:13,354	friends	Chandler
1121	12	oh! oh! you are on a roll, mister.	praise	00:21:17,359	00:21:21,195	friends	Monica
1121	18	yeah.	acknowledge	00:21:54,229	00:21:55,896	friends	Joey
1121	22	uh, there once was a man named chandler whose wife made him die inside.	taunt	00:22:21,506	00:22:26,927	friends	Chandler
1124	0	hi! you have to help me pick a dress. i'm meeting mike's parents tonight.	ask_help	00:03:44,682	00:03:48,727	friends	Phoebe
1124	3	i'm sorry. we'll take you shopping. it'll be fine.	apologise	00:04:14,254	00:04:16,755	friends	Monica
1124	5	with the father, you wanna flirt a little, but not in a gross way.	advise	00:04:20,718	00:04:23,720	friends	Rachel
1124	6	oh! well, with the mother just constantly tell her how amazing her son is.	advise	00:04:41,990	00:04:46,410	friends	Rachel
1127	2	did you take that tape?	doubt	00:13:32,645	00:13:33,895	friends	Joey
1127	8	ha, ha. can it?	confirm	00:14:03,384	00:14:05,218	friends	Chandler
1127	10	all right, fine. but if i enjoy this, you have only yourself to blame!	warn	00:14:21,902	00:14:25,196	friends	Joey
1127	15	what are you guys doing?	doubt	00:14:57,897	00:14:59,606	friends	Monica
1127	16	oh, my god! is that richard?	doubt	00:14:59,815	00:15:02,775	friends	Monica
1129	10	isn't that sad? can't you see how pathetic that is?	doubt	00:19:35,382	00:19:39,093	friends	Monica
1129	13	cowboy boots? i've never worn cowboy boots in my whole life.	doubt	00:20:01,742	00:20:06,537	friends	Monica
1130	2	no, i think we should save our china for something really special.	oppose	00:00:11,803	00:00:14,972	friends	Monica
1130	6	what is the point of having them if we never use them?	doubt	00:00:24,482	00:00:27,526	friends	Chandler
1130	11	aren't you one of the stars of the popular daytime soap days ofour lives?	doubt	00:01:01,853	00:01:04,438	friends	Chandler
1131	7	we were gonna have sushi.	complain	00:07:29,490	00:07:31,908	friends	friends person1
1131	9	i think that's a great idea. it'll be like the pilgrims bringing the indians syphilis.	taunt	00:07:51,637	00:07:57,559	friends	Ross
1133	6	okay, listen, i know you're having a bit of a family crisis but you don't have to take it out on the plates.	prevent	00:13:06,160	00:13:11,790	friends	Monica
1133	9	so if monica's not around, i'm not good enough to raise emma?	confirm	00:14:14,562	00:14:17,856	friends	Chandler
1133	12	well, what's wrong with me? am i incompetent?	doubt	00:14:24,947	00:14:27,073	friends	Chandler
1134	2	no, but they're right. i'm not a strong father figure, and i never will be.	acknowledge	00:16:04,546	00:16:08,549	friends	Chandler
1134	6	i wanna have a kid with you because i think you'll be an amazing dad.	explain	00:16:22,022	00:16:25,608	friends	Monica
1136	0	and this little guy in the cat condo is jinkies.	introduce	00:00:08,049	00:00:10,968	friends	friends person1
1136	5	braid each other's hair and ride horseback on the beach?	joke	00:00:32,991	00:00:36,577	friends	Chandler
1136	6	no. no. no. when you get home tomorrow night you and i are gonna be at the wizards-knicks game, courtside.	oppose	00:00:36,745	00:00:42,708	friends	Joey
1136	12	tell him that having a long-distance relationship is really difficult.	arrange	00:01:31,466	00:01:35,302	friends	Monica
1136	13	tell him that what little time we have together is precious.	arrange	00:01:35,470	00:01:39,598	friends	Monica
1138	2	it's always better to lie than to have the complicated discussion.	explain	00:06:08,785	00:06:12,579	friends	Chandler
1138	4	why are you dressed like that?	ask_opinions	00:06:26,219	00:06:28,220	friends	Joey
1138	7	no, i was just doing chandler's side of the conversation.	oppose	00:06:39,065	00:06:41,817	friends	Monica
1138	12	all right, look, just stay there. i'm coming home.	arrange	00:07:58,811	00:08:01,062	friends	Chandler
1139	3	what's the difference between beer and lager?	ask_opinions	00:08:59,747	00:09:01,873	friends	friends person1
1140	0	chandler, you have to tell joey that you're not in tulsa.	inform	00:10:35,301	00:10:37,969	friends	Monica
1140	3	i don't want him to think that i'm having an affair.	oppose	00:10:46,395	00:10:48,855	friends	Monica
1140	5	then when i come up the stairs it'll be like i just got back.	plan	00:11:01,369	00:11:03,870	friends	Chandler
1141	6	okay.	acknowledge	00:12:47,850	00:12:48,933	friends	friends person2
1141	7	oh, sure.	agree	00:12:49,435	00:12:51,227	friends	Rachel
1141	12	you, bill, ross and emma are gonna be so happy together.	taunt	00:13:07,870	00:13:11,581	friends	Phoebe
1141	13	what were you thinking?	ask_opinions	00:13:11,749	00:13:13,166	friends	Phoebe
1141	16	but your rachel wasn't whiny enough.	taunt	00:13:52,832	00:13:54,374	friends	Phoebe
1141	17	the point is maybe i should just stop waiting around for moments with ross.	emphasize	00:13:58,671	00:14:02,674	friends	Rachel
1141	20	i don't know. do i have to decide right now?	confirm	00:14:09,306	00:14:11,641	friends	Rachel
1142	1	listen, is, um... is ross near you?	confirm	00:15:11,994	00:15:13,912	friends	Phoebe
1142	2	well, you have to go back in.	inform	00:15:15,873	00:15:17,624	friends	Phoebe
1142	8	hi, i'm sorry about her. but actually, she wasn't wrong about the dirty stuff.	emphasize	00:15:51,075	00:15:54,953	friends	Phoebe
1142	10	but really, how much dirtier can it get?	taunt	00:15:59,500	00:16:03,419	friends	friends person1
1144	2	joey said you're in here with another man.	criticize	00:17:12,197	00:17:14,032	friends	Chandler
1144	4	then maybe you won't mind if me and my friend take a look around, huh?	confirm	00:17:21,582	00:17:26,169	friends	Joey
1144	5	what's he doing?	doubt	00:17:29,506	00:17:30,548	friends	Chandler
1144	6	i arranged some pillows on the bed to look like a guy.	explain	00:17:30,758	00:17:33,051	friends	Monica
1144	8	all right, well, i'll check the guest room.	leave	00:17:41,060	00:17:44,103	friends	Chandler
1144	11	there's nobody here, joe.	inform	00:18:06,085	00:18:07,752	friends	Chandler
1146	0	what's going on?	doubt	00:19:16,697	00:19:18,406	friends	Joey
1146	4	yeah, i feel so bad. is there anything i can do to make it up to you?	ask_opinions	00:19:45,017	00:19:48,311	friends	Chandler
1146	5	yeah, you could go to the game with me. even though you said you couldn't.	invite	00:19:50,772	00:19:54,150	friends	Joey
1146	9	you should go to the game. it's okay. i want you to.	advise	00:20:07,497	00:20:10,333	friends	Monica
1150	0	you really wrote that?	doubt	00:00:24,983	00:00:26,066	friends	Joey
1151	4	don't worry. we're gonna search here for an hour and then we're gonna go to joey's and search. okay?	comfort	00:05:33,875	00:05:38,170	friends	Rachel
1151	5	chandler, aren't you worried about what to get monica for christmas?	doubt	00:05:52,143	00:05:55,145	friends	Rachel
1151	7	oh, pfft. that's it? a great idea again?	taunt	00:05:57,774	00:06:00,817	friends	Phoebe
1151	8	why would you do that to her, chandler? why? why?	complain	00:06:10,328	00:06:13,121	friends	Rachel
1151	9	yeah.	acknowledge	00:06:22,673	00:06:23,965	friends	Phoebe
1152	3	what are you doing here, santa?	doubt	00:08:10,907	00:08:14,034	friends	friends person2
1152	5	what are you doing here weird turtle-man?	doubt	00:08:19,207	00:08:25,170	friends	friends person3
1152	8	remember?	doubt	00:08:38,726	00:08:41,019	friends	friends person2
1153	3	all right, look, go. go home, okay? merry christmas. go.	arrange	00:10:01,350	00:10:05,395	friends	Chandler
1154	4	wendy? that sounds like a girl's name.	doubt	00:10:49,357	00:10:52,025	friends	Monica
1154	10	all right, well, maybe i should let you and the second-prettiest girl in oklahoma get back to work.	taunt	00:11:42,535	00:11:47,497	friends	Monica
1154	13	okay.	acknowledge	00:12:00,761	00:12:02,011	friends	Monica
1155	1	huh? really?	doubt	00:12:24,243	00:12:26,745	friends	friends person1
1155	2	hmm. would that be so terrible?	confirm	00:12:26,912	00:12:30,540	friends	friends person1
1155	12	look, you're a really nice person, ham stealing and adultery aside.	criticize	00:13:41,153	00:13:46,574	friends	Chandler
1155	15	if what you and your wife have is so great then why are you spending christmas with me?	doubt	00:13:57,419	00:14:04,425	friends	friends person1
1157	3	yeah, look, when i proposed i told you that i would do anything to make you happy.	emphasize	00:18:12,883	00:18:19,305	friends	friends person1
1157	5	but wait. what about our...? what about the future and stuff?	ask_opinions	00:18:30,734	00:18:35,113	friends	Monica
1159	7	you're supposed to find your passion in life.	advise	00:00:26,026	00:00:28,277	friends	Monica
1159	8	you can be whatever you want to be now. it's exciting.	advise	00:00:28,445	00:00:31,405	friends	Monica
1160	4	oh, no, no, no. i learned never to borrow money from friends.	refuse	00:02:04,874	00:02:07,751	friends	Phoebe
1160	6	ooh, hey, how about this? wanna be an extra on my show?	advise	00:02:13,049	00:02:16,385	friends	Joey
1161	4	i think she's gonna be the hit of the office, huh?	ask_opinions	00:02:54,841	00:02:57,342	friends	Ross
1162	3	i'm the hell person whose office this is.	complain	00:04:58,256	00:05:01,300	friends	Rachel
1162	6	excuse me?	doubt	00:05:07,807	00:05:09,057	friends	Rachel
1163	5	don't walk too fast.	warn	00:05:51,893	00:05:53,518	friends	friends person1
1163	6	but don't dawdle.	warn	00:05:54,103	00:05:56,104	friends	friends person1
1163	7	and, action!	arrange	00:05:59,817	00:06:03,362	friends	friends person1
1163	9	and, action!	arrange	00:06:17,293	00:06:20,045	friends	friends person1
1166	1	they said if i didn't come back today, they'd fire me.	inform	00:11:23,307	00:11:26,059	friends	Rachel
1166	2	what? no, that's illegal.	complain	00:11:26,268	00:11:28,186	friends	Ross
1167	1	so you have to tell monica you don't want to have a baby right now?	ask_opinions	00:12:34,587	00:12:38,673	friends	Ross
1167	2	yeah.	acknowledge	00:12:39,175	00:12:40,383	friends	Chandler
1167	4	okay, it's baby time. pants off, bing.	arrange	00:12:47,600	00:12:51,227	friends	Monica
1167	7	i don't feel like having sex.	oppose	00:13:13,626	00:13:16,294	friends	Ross
1167	8	maybe we can watch a movie or something.	advise	00:13:20,549	00:13:23,092	friends	Ross
1167	9	pants off, bing.	arrange	00:13:28,182	00:13:30,016	friends	Ross
1169	0	do you have a blue tie that would go with this? emma spit up on mine.	ask_help	00:14:31,120	00:14:34,789	friends	Ross
1169	6	you're not pregnant.	inform	00:15:11,911	00:15:13,453	friends	Chandler
1169	11	you know what?	doubt	00:15:24,423	00:15:26,341	friends	Ross
1169	13	it's, uh, ahem, it's more casual.	leave	00:15:35,476	00:15:39,687	friends	Ross
1170	0	yesterday i was a nurse, and today i'm a waitress at a café?	doubt	00:15:48,781	00:15:52,700	friends	Phoebe
1170	1	well, it's not okay, because i gave a very memorable performance as the nurse.	explain	00:15:56,538	00:16:01,167	friends	Phoebe
1170	10	okay.	acknowledge	00:16:46,380	00:16:47,422	friends	Joey
1170	11	okay. okay, from the top.	inform	00:16:49,216	00:16:51,342	friends	friends person1
1170	14	i'm very angry at him because he slept with me and never called me back.	explain	00:17:06,483	00:17:10,695	friends	Phoebe
1171	3	so ask me anything.	inform	00:17:32,801	00:17:34,844	friends	Rachel
1171	4	oh, hello, mr. zelner. we are all ready for our presentation this afternoon.	inform	00:17:39,141	00:17:43,644	friends	Rachel
1171	7	well, there you go, you win. you win.	acknowledge	00:18:00,996	00:18:03,081	friends	Rachel
1171	9	no one will remember that i worked here, and then ralph will buy his helicopter and super gavin will just fly right alongside of him.	complain	00:18:06,251	00:18:14,092	friends	Rachel
1172	1	you just wait on the tables.	inform	00:19:40,053	00:19:41,679	friends	Joey
1172	2	i can't do that. i'm an actor. i have a process.	oppose	00:19:42,181	00:19:44,891	friends	Phoebe
1172	7	yeah, you can fire her, but i would call security. she won't go easy.	advise	00:20:07,080	00:20:10,750	friends	Joey
1173	2	guys can fake it?	doubt	00:20:22,721	00:20:24,013	friends	Monica
1173	11	look, i'll just get my old job back.	inform	00:21:14,648	00:21:17,942	friends	Chandler
1174	3	you're damn right i am. i've been waiting for a cookie for seven minutes.	complain	00:00:39,956	00:00:43,375	friends	Joey
1174	7	am i the only one that doesn't think she's hot? ross?	doubt	00:01:13,656	00:01:16,116	friends	Rachel
1175	2	well, he's your pet rat?	doubt	00:02:56,509	00:02:58,343	friends	friends person1
1175	4	you can't keep a rat in your apartment. they're extremely unsanitary.	oppose	00:03:11,608	00:03:14,526	friends	friends person1
