Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername	Video_Link	Modality
479	6	dom told me to tell you that his pug, elmo, fell into a sinkhole in the park.	Inform	00:05:54,021	00:05:58,726	superstore	Marcus	https://drive.google.com/file/d/1scbLs94VCzU7gTvY6ob_mILizIkhktO3/view	Text
687	7	here are some words we'd like you guys to pepper in to the conversation today whenever supercloud comes up, obviously, so  cool,   millennial,   on fleek...  have to go back to the superhero mascot, i'm so sorry, that's just a home run.	Inform	00:02:05,786	00:02:19,767	superstore	Jeff	https://drive.google.com/file/d/1OWg1ENj6jibDMRvyfNoQv3itJ0TKMDLw/view	Text
397	1	that's not what i meant.	Oppose	00:07:37,957	00:07:39,741	superstore	Glenn	https://drive.google.com/file/d/1hyDkc446Rt5B5rfVP7GtQC1w87tfo10c/view	Text
734	3	you know, just to mix things up, give people an opportunity to work with other people and...	Explain	00:06:49,236	00:06:55,843	superstore	Amy	https://drive.google.com/file/d/1JATQUTwzQ5YJ_J4_TFbLvdrnCt2WA3_e/view	Text
507	1	hey, tate.	Greet	00:09:18,808	00:09:21,511	superstore	Glenn	https://drive.google.com/file/d/11G8_B1l6621TuNS9H1qwBDZJbGbHiu_W/view	Text
250	1	sorry, i'm working as fast as i can.	Apologise	00:02:36,990	00:02:38,992	superstore	Kelly	https://drive.google.com/file/d/1XwXK-10xdXalEP_4uXKKNErZ3wEZANgF/view	Text
280	8	no, it's not.	Oppose	00:07:11,498	00:07:13,666	superstore	Amy	https://drive.google.com/file/d/1PfWsTOoxHJmIp3EY1pASXB8KVPcW5hwU/view	Text
523	10	because, amy, i met kyle at a corporate conference last year.	Explain	00:02:27,898	00:02:32,135	superstore	Glenn	https://drive.google.com/file/d/1HPcO7HCmU-xhxwrCfm2BUIZG0nZjiOee/view	Text
259	4	we're gonna pass.	Inform	00:10:07,207	00:10:09,209	superstore	Jonah	https://drive.google.com/file/d/1rgQ7wjNipCNs4YMpGfhFqmRBz9RUSoLj/view	Text
1238	1	maybe i'll drive you up there. i'd like to buy some tickets myself.	Advise	00:00:38,622	00:00:41,876	friends	Monica	https://drive.google.com/file/d/17gXNWHEKejDa0rGpx11RL6zb1RXsVGJd/view	Audio+Text
434	2	anyway, uh, we're not gonna have any accidents today during my closing ceremony.	Inform	00:02:17,104	00:02:22,710	superstore	Glenn	https://drive.google.com/file/d/15CoiTOOMzSLd1BUmU9-YVSXzjsEMGtIm/view	Text
805	27	i'm a waitress at the cheesecake factory.	Introduce	00:09:59,390	00:10:01,391	bigbang	Penny	https://drive.google.com/file/d/1Ja0TD0MwvzdoZ8PNy-dK2dkLcydMb1V3/view	Text
974	0	that guy mike that you were dating, is that still going on?	Confirm	00:17:34,470	00:17:37,180	bigbang	Leonard	https://drive.google.com/file/d/19BmK4TP7rXyMzw-nbTBDVC969566Nkme/view	Text
767	9	this is like  jurassic park.  you start messing around with something you don't know anything about, and before you know it, you're getting bit in half while you're sitting on the toilet.	Explain	00:03:54,768	00:04:02,710	superstore	Garrett	https://drive.google.com/file/d/19JRQlTOMiAbVgK-4tk5Z0pDXbp8DQXLd/view	Text
1278	2	okay.	Acknowledge	00:03:20,950	00:03:21,992	friends	Monica	https://drive.google.com/file/d/1UBpAESPHvruAKtlo2t2VxwpOhDBWiyZG/view	Video+Text
489	0	the last time we saw the thumb it was in a tub of guacamole, but then we found this open tub of guacamole on the floor, so it could be a different guacamole, or else it could be the same guacamole, but the thumb fell out.	Inform	00:12:54,907	00:13:04,717	superstore	Amy	https://drive.google.com/file/d/1NlMRP2GvNUBxkhmLX0cZohM7lwntRIZt/view	Text
181	2	dammit.	Complain	00:19:36,743	00:19:38,210	superstore	Jeff	https://drive.google.com/file/d/1D7rKFWKp7jSbKKkDgieC_DtGK1VOwW2-/view	Text
1304	6	that's because i'm scrappy.	Flaunt	00:18:58,887	00:19:00,930	friends	Monica	https://drive.google.com/file/d/14RehiZudQHKTPHnbQxzwYvum1SVC0DHm/view	Audio+Video+Text
254	1	of course it does.	Agree	00:06:05,265	00:06:06,566	superstore	Nico	https://drive.google.com/file/d/1CBsX2scKxn1gm-qyWI_xQIwvsMZoZNSh/view	Text
360	3	you could just happen to run into her and then bring up the raise.	Advise	00:12:32,381	00:12:35,819	superstore	Jonah	https://drive.google.com/file/d/1EzIavTkOIQHPXyRMsQ1Mvs7U2MP_WFvc/view	Text
1113	15	hi. i'm sandy.	Greet	00:05:06,139	00:05:09,099	friends	friends person2	https://drive.google.com/file/d/1Edhs6_9V0eLD11o-x30-AU_AzU7jZEq1/view	Text
987	3	i like tangerine chicken. i'm just not getting tangerine chicken.	Explain	00:07:45,089	00:07:48,300	bigbang	Sheldon	https://drive.google.com/file/d/1NspXOBc3DgjfQ7eOEKpkK4IsY8EIaGOE/view	Text
1119	1	is everything all right?	Care	00:16:13,138	00:16:14,180	friends	Ross	https://drive.google.com/file/d/1dSqRocS8hktjfuakpb5CXMRX20KZ6zx5/view	Text
434	13	not today, you're not!	Oppose	00:03:25,606	00:03:27,141	superstore	Glenn	https://drive.google.com/file/d/1XN5DnUuLrzu7eok7qHx3ntaJ3hnvJmRI/view	Text
490	6	oh! nope, i hate cupcakes 'cause i'm a meanie.	Oppose	00:14:50,723	00:14:56,229	superstore	Glenn	https://drive.google.com/file/d/1ZCMDoyy9TCQuRWxAWivjuN0ymjPXQKcl/view	Text
769	0	i picked you up some samples.	Inform	00:05:35,703	00:05:39,573	superstore	Dina	https://drive.google.com/file/d/1o6EmAyP9J2rftvmVX3OVidPIReYoeG9N/view	Text
1121	18	yeah.	Acknowledge	00:21:54,229	00:21:55,896	friends	Joey	https://drive.google.com/file/d/1EW_ZMbJMAd0eaFfAwgaXGRx1MoDnXT6F/view	Audio+Video+Text
993	8	why don't we just figure out where we're going and when we want to get there?	Advise	00:01:07,984	00:01:12,571	bigbang	Leonard	https://drive.google.com/file/d/16PzHR2UTUtA6EkGaYYcsUU_mYn5qg1t3/view	Text
1232	11	not if nothing happens. why can't we just hang out as friends?	Doubt	00:12:52,718	00:12:56,889	friends	Phoebe	https://drive.google.com/file/d/14xEB394tXdpSzYq86gpQemGF8TQXazOb/view	Text
752	3	okay. relax.	Comfort	00:06:03,090	00:06:04,925	superstore	Marcus	https://drive.google.com/file/d/1qAHtHD6-j_Uf14wb_LVn8N145g6RtCHJ/view	Text
1188	0	it's the most eligible man in new york. how's the moving on going?	Care	00:08:20,751	00:08:24,171	friends	Chandler	https://drive.google.com/file/d/1uPULc_1Nipqg0Y51sZLW7ngODNqui9uo/view	Text
315	0	excuse me, young lady.	Greet	00:11:51,384	00:11:52,559	superstore	superstore person1	https://drive.google.com/file/d/1X-9uTGk1noaHOc5kIWt2OWtQ-B4StxzL/view	Text
1014	2	didn't i explain to you about your little mistake in the cafeteria?	Confirm	00:18:43,330	00:18:47,708	bigbang	Leonard	https://drive.google.com/file/d/1ySWAcvwmmS7DSBy1MjVnrYorbi5VJUN4/view	Text
506	12	thanks.	Thank	00:09:09,266	00:09:10,567	superstore	Dina	https://drive.google.com/file/d/1PmT7tEoF7WfXoTwFCfLNhpWcTAhZUnxl/view	Text
964	36	so for 100 points and the match please turn your attention to the formula on the screens.	Inform	00:15:41,523	00:15:49,530	bigbang	big bang person2	https://drive.google.com/file/d/1EgLut7DPUvekRRC2u0XJ9bMetJPiGLy2/view	Text
414	9	oh, sorry, wrong car.	Apologise	00:05:50,850	00:05:53,287	superstore	superstore person4	https://drive.google.com/file/d/1MZckMJ-__QhbP9uoF5J0ZzWUj01XF-E2/view	Text
307	8	because she asked me about myrtle.	Explain	00:06:31,542	00:06:33,066	superstore	Amy	https://drive.google.com/file/d/1AGiAfgUs8yBEG_qFc_vEj_J2ePU7DHUN/view	Text
426	3	you know, i love this store.	Inform	00:12:33,687	00:12:36,994	superstore	Glenn	https://drive.google.com/file/d/1mNNKXrttvlXv6nKhARsOnTxfbxqLLrQ8/view	Text
85	5	are you asking me, or telling me i have to?	Confirm	00:04:42,015	00:04:44,551	superstore	Cheyenne	https://drive.google.com/file/d/1_aj5e3QqsBykXNEYuV5cVXiEsSvsk3H0/view	Text
107	2	ah-ah! i don't think that's what it's called.	Oppose	00:03:32,445	00:03:35,182	superstore	Amy	https://drive.google.com/file/d/1gGH6Gx5OGdBrC1Lvh7-4MlaDIMl0MGPm/view	Text
396	4	jonah, you're gonna show off your tight little bod right here.	Arrange	00:06:35,595	00:06:38,249	superstore	Dina	https://drive.google.com/file/d/1KtN0S2vSjo4pFGVD1xj9bvmcSIYHRgUW/view	Text
553	0	he's so romantic.	Praise	00:12:33,719	00:12:36,455	superstore	Cheyenne	https://drive.google.com/file/d/1sB5ZJx1PK1ape3_w1IxBvEcH4ockrPho/view	Text
1217	0	hey. how was class?	Care	00:16:27,988	00:16:30,532	friends	Phoebe	https://drive.google.com/file/d/1O_YxJfcvzZ7es9PKTq4vglUQzp4OzY-g/view	Text
1124	1	wow, the boyfriend's parents. big step.	Praise	00:03:50,146	00:03:51,855	friends	Monica	https://drive.google.com/file/d/1pig28giUfjLKbH5i7HKus0o8ml9AYBNr/view	Text
79	8	well, i think i finally figured out these christmas lights.	Inform	00:19:58,775	00:20:02,912	superstore	Glenn	https://drive.google.com/file/d/1V9SkNl62y0h_eemkbKDY3mSxH4RkaBYl/view	Text
1058	15	you seem like a perfectly pleasant person.	Praise	00:18:22,434	00:18:24,393	bigbang	Sheldon	https://drive.google.com/file/d/1yZxY6mHlu59h8gXK05WV1n6RpGcECOde/view	Text
1278	8	if you feel that neither of those is right for you, you could always adopt.	Advise	00:03:48,478	00:03:52,773	friends	friends person1	https://drive.google.com/file/d/1ID6nV51cld0nh7ypF8K7nE6o0BmG4I3W/view	Text
1194	13	this is your daughter?	Confirm	00:23:08,721	00:23:11,182	friends	friends person1	https://drive.google.com/file/d/1ImRi2ViNIjc4MnYDt80n7BT0vFLVGDL4/view	Text
1038	7	look, wait, sheldon.	Prevent	00:15:51,992	00:15:53,076	bigbang	Penny	https://drive.google.com/file/d/15HGSf_EDbUjAElwZ4NGidP6Sfz9EODRA/view	Text
1248	4	hello, drake. i'm surprised to see you here.	Greet	00:09:56,513	00:09:59,850	friends	Rachel	https://drive.google.com/file/d/1xGXHdweXb53b1WONnl9Ih3JQcHIvfa8b/view	Text
1314	0	hey. i finished my recommendation. here.	Inform	00:09:29,235	00:09:32,237	friends	Joey	https://drive.google.com/file/d/1PmTllemyWwxJh4bjTWxA9Y84_vcshILD/view	Text
325	3	amazing. yeah.	Praise	00:02:54,935	00:02:57,285	superstore	Dina	https://drive.google.com/file/d/1YmQv39GqqDwxJXaiVpGS920u1LUDNYfL/view	Text
235	8	hi, ma'am.	Greet	00:06:52,445	00:06:54,514	superstore	Nico	https://drive.google.com/file/d/1H7qN8lIAPP8srfI4sDIbuMIcmoKzA9Le/view	Text
350	3	check out this text from colleen at the bel-ridge store.	Introduce	00:04:32,946	00:04:35,426	superstore	Dina	https://drive.google.com/file/d/1DaG4fFxE_EMylvxH_JxG2Yiy9auOYpzK/view	Video+Text
398	2	why don't you just keep it.	Advise	00:08:25,308	00:08:27,484	superstore	Nico	https://drive.google.com/file/d/1RDzpdGw1rmerlM0o_Io33AVnMXh89p73/view	Text
1316	5	yeah, i really do. yes.	Agree	00:14:00,214	00:14:02,298	friends	Phoebe	https://drive.google.com/file/d/1AQDO9eV18VwbG7KNh0vuXzVN-A4J7Ens/view	Text
19	9	sorry about that.	Apologise	00:17:53,205	00:17:54,841	superstore	Garrett	https://drive.google.com/file/d/1vi-nJ9Ie22MolFhTpQu3VUaPFpUrKBb8/view	Text
897	4	just come with me.	Invite	00:08:11,157	00:08:12,491	bigbang	Sheldon	https://drive.google.com/file/d/1cBTEdsZ2lteTA6oHN0fR1mmaSOplijTb/view	Text
1134	6	i wanna have a kid with you because i think you'll be an amazing dad.	Explain	00:16:22,022	00:16:25,608	friends	Monica	https://drive.google.com/file/d/1Kao3X2x6dy1dTXiaAYiGRLFaMwf1IWg5/view	Video+Text
550	1	what was his name?	Care	00:10:00,367	00:10:02,302	superstore	Jonah	https://drive.google.com/file/d/1_CToUCKhpFSahHOzLkXZTLMICusZM3jp/view	Video+Text
907	19	all right, i gotta shower. you guys, um, make yourselves comfortable.	Leave	00:07:39,459	00:07:43,003	bigbang	Penny	https://drive.google.com/file/d/1ZLZiM170kMtVm9t6LRvDaT5_P9x7DLKb/view	Text
1292	8	oh, no, no, not leslie. no.	Oppose	00:13:52,665	00:13:55,458	friends	friends person1	https://drive.google.com/file/d/1ZdqaJKZE5flMtEXtHS33eyQq1eIXRxV-/view	Text
368	2	if you want to move up the corporate ladder, you're going to need to learn how to play golf.	Advise	00:19:42,028	00:19:45,988	superstore	Jonah	https://drive.google.com/file/d/1qmBmskDTOddBGxbM6_Jn-URyhA2b8TQQ/view	Text
1184	15	good.	Acknowledge	00:19:21,535	00:19:23,035	friends	Phoebe	https://drive.google.com/file/d/1umww094xbGgQ2SNQjhMbsF6VItuMtor1/view	Text
655	3	oh.	Acknowledge	00:13:35,908	00:13:36,809	superstore	Jonah	https://drive.google.com/file/d/1kgQC5tF38VuO_wNtk_jZf9sCQ8LYQcrL/view	Text
252	6	thank you so much.	Thank	00:04:57,564	00:04:59,066	superstore	Kelly	https://drive.google.com/file/d/1D8THL46F3yemdF6hzVWLTM2rAEhu4UpS/view	Text
852	3	frenchfryguy81.	Introduce	00:06:33,160	00:06:35,729	superstore	Glenn	https://drive.google.com/file/d/1yuX9wXhrm9jHTTyD8ufcy7xeIJxNZAEW/view	Video
1220	4	thank you. do you know there is not one thing that i would change about you?	Thank	00:12:33,128	00:12:37,090	friends	Chandler	https://drive.google.com/file/d/1kntstp_AJSw_EycaNaXWeIEvgONppHwq/view	Text
626	3	you were trying to make him quit, which is so much more awesome.	Criticize	00:13:54,361	00:13:58,231	superstore	Garrett	https://drive.google.com/file/d/1Vuq4HXLXRAIgO3WKu2XylgxLrRQZrPR0/view	Audio+Text
730	1	welcome to cloud 9.	Greet	00:04:07,908	00:04:09,042	superstore	superstore person1	https://drive.google.com/file/d/18ZhHKPkJosq3Du8ygJg_us2y-g5ep1nM/view	Text
439	3	we start with a fleet of helicopters descending on the store.	Plan	00:08:45,193	00:08:47,995	superstore	Dina	https://drive.google.com/file/d/1aP77sjoS-XOjrIRYyXrUArsxpAbgQzmx/view	Video+Text
1071	4	go and tell rachel right now, before ross finds out.	Arrange	00:15:53,118	00:15:55,828	friends	Chandler	https://drive.google.com/file/d/1LMM6npi8h4cUbVUwCHHjnK9jlj7Dg2GE/view	Text
872	19	what, what are you laughing at?	Care	00:21:00,152	00:21:01,821	superstore	Jonah	https://drive.google.com/file/d/1OfXtid4_4Y6gC1El4wEm0A-bS7ThJWEK/view	
563	8	oh, yeah.	Acknowledge	00:20:28,226	00:20:29,260	superstore	Amy	https://drive.google.com/file/d/1JotPyUxmN3qGQSVzkaNnM548jIkDpiNB/view	Text
856	3	i don't trust myself with a weapon.	Oppose	00:10:13,814	00:10:15,816	superstore	Nico	https://drive.google.com/file/d/1mn6kljAyk9aYk6iDTxytaiu6QZm9XPE1/view	Text
754	5	you know what? maybe let's just let this one go, you know?	Advise	00:07:06,519	00:07:08,388	superstore	Jonah	https://drive.google.com/file/d/1GT13lZLl6-JVY7zaeCz7wN5_oQK_SjfP/view	Text
320	2	hey, you look pretty warm to me.	Praise	00:17:22,105	00:17:23,846	superstore	Garrett	https://drive.google.com/file/d/1h3n83P34_p09jdXRpZ7nbpxSy3w1MqKD/view	Text
619	6	uh, it's a-it's a professional dispute.	Explain	00:07:43,123	00:07:46,293	superstore	Amy	https://drive.google.com/file/d/1Zi76yxLEl15Vd1FwpcIPsyscXF5MMQRa/view	Text
1308	11	hey, joey, will you please set this up for people to put emma's presents on?	Ask for help	00:03:16,654	00:03:19,990	friends	Rachel	https://drive.google.com/file/d/1WyhmCnWCPRzNcywYFABW2JKbDbwCJekH/view	Text
152	1	now, better safe than sorry, so no apologies.	Explain	00:06:41,602	00:06:43,604	superstore	Dina	https://drive.google.com/file/d/1AWbar9J7IQluWmrDLtiDNSrG_OzrFytt/view	Video+Text
362	1	and we should hire someone to bury treasure for us, and then we get to find it.	Advise	00:13:57,814	00:14:02,776	superstore	Cheyenne	https://drive.google.com/file/d/12a-r4XBLQku08Ftrnyn9ocMh33ocrEb_/view	Text
848	3	you've called corporate so much that you have memorized their number?	Doubt	00:03:54,668	00:03:57,605	superstore	Garrett	https://drive.google.com/file/d/15WFGQsFcKWW5HmldAUyF5HA_-lpYO0rS/view	Text
170	6	have a heavenly day.	Leave	00:07:46,433	00:07:48,268	superstore	superstore person3	https://drive.google.com/file/d/1SBvRABj7jH7OEoxUeaVSXYeJvPm5uR4r/view	Text
793	13	hi.	Greet	00:10:31,765	00:10:33,601	superstore	Glenn	https://drive.google.com/file/d/1MAqtHnTMzhbDysgwiDtDuXxePPgIa3JA/view	Text
535	13	okay, this is for your protection.	Inform	00:12:25,332	00:12:27,634	superstore	Glenn	https://drive.google.com/file/d/118EK7FGaKNw5XWLVgpW5Dg6jWCheDEKk/view	Text
73	3	sorry, we're making up for lost time.	Explain	00:10:44,554	00:10:46,890	superstore	superstore person2	https://drive.google.com/file/d/1k0xfFOb6IA5M6t3FTq-KdZtTWxKB8gmD/view	Video+Text
580	5	well, then if you don't care what it looks like, you can just take one of these.	Advise	00:14:11,560	00:14:14,354	superstore	Amy	https://drive.google.com/file/d/1beRc6RX-yy9Gx5iCuZmA-UyctvnEdT-X/view	Text
1032	0	you might wanna slow down a bit, buddy.	Advise	00:19:57,613	00:19:59,989	bigbang	Rajesh	https://drive.google.com/file/d/1ImqcMubKtcLfysVEu0NHZKmBjihEhdS5/view	Text
1218	11	oh, my god. thank you, phoebe.	Thank	00:20:52,502	00:20:54,462	friends	Ross	https://drive.google.com/file/d/1gqO6u9AajE7QlS9fOpCAbPfRRhEp0KWA/view	Text
192	7	sorry.	Apologise	00:08:45,392	00:08:46,593	superstore	Amy	https://drive.google.com/file/d/1sG20OP1GsZE4vKV4wpihBcEFmvs7JlmY/view	Text
1077	2	well, then problem solved. chandler will run our office in tulsa.	Inform	00:07:10,054	00:07:13,557	friends	friends person1	https://drive.google.com/file/d/1v8niN_RCRooDFWl_hhOPvkaOEk9EX_4w/view	Text
930	12	if you do not stop hitting on my lady, you will feel the full extent of my wrath.	Warn	00:15:38,354	00:15:42,690	bigbang	Rajesh	https://drive.google.com/file/d/1l1Lsxv_TIVfJoXCiVntHgADLBd_dEWhD/view	Text
14	7	i'm not gonna shake a little girl.	Oppose	00:12:57,410	00:12:59,112	superstore	superstore person3	https://drive.google.com/file/d/19BopQb80dbHYQyzktP1Db7wDYdv5x0k6/view	Video+Text
253	9	well, now i'm like a sprinkler.	Joke	00:06:00,493	00:06:02,095	superstore	Dina	https://drive.google.com/file/d/1w7r5BeWg5BsDSXoS6hx0Fk5-XbGK8fCh/view	Audio+Video+Text
1057	7	i apologize.	Apologise	00:13:39,109	00:13:40,235	bigbang	Sheldon	https://drive.google.com/file/d/1-hn6bSaZFd_3pqIyvuEuULoieny1OQLY/view	Text
674	7	oh, grow up.	Criticize	00:09:33,974	00:09:35,809	superstore	Dina	https://drive.google.com/file/d/1qfsWh4qWZbgOUBpsZd7JGCTNIxVE7sJq/view	Video+Text
431	8	i hope he enjoys his job with ceo neil farterson.	Taunt	00:19:52,229	00:19:56,669	superstore	Glenn	https://drive.google.com/file/d/1wSRCdjDVzjMTPrXmccKnlo5jY-BfmXmL/view	Audio+Video+Text
701	0	hey, iceman, i was looking for you.	Greet	00:19:53,505	00:19:56,175	superstore	superstore person1	https://drive.google.com/file/d/1TgYyXEW7JF1VyP-m2bgaUP70toSTwbTl/view	Text
877	0	just give it a little bit more time, okay?	Asking for opinions	00:05:24,852	00:05:27,054	superstore	Cheyenne	https://drive.google.com/file/d/188Sr2EIX54wLeWetqzxZqRYqGO9_AyfA/view	
400	8	oh, okay, yeah, i can act like that, okay.	Agree	00:09:59,315	00:10:02,666	superstore	Cheyenne	https://drive.google.com/file/d/1i_JVsAdLiNJm4buTEmT90qQQA0sBA24a/view	Text
825	15	Na at all?	Doubt	00:07:34,704	00:07:36,163	bigbang	Leonard	https://drive.google.com/file/d/1ezwT2m4Fh6iG_A-1_0jr1C_o4mBBWdyc/view	Text
123	2	hey, thank you for trying to help me.	Thank	00:21:10,669	00:21:12,704	superstore	Amy	https://drive.google.com/file/d/18bTVEebE-16_iseKMb1ms8jFCGh0-4vB/view	Text
295	2	who here would like to come with me, and join the target family?	Inform	00:11:46,988	00:11:51,862	superstore	Jeff	https://drive.google.com/file/d/1NNWXhXXbGZg3uvyp60cUnsTSwz-QNgNI/view	Video+Text
952	6	so you see it too?	Confirm	00:00:52,510	00:00:53,761	bigbang	Leonard	https://drive.google.com/file/d/1-Jh0IorJTqQvPSiTbfp_GNU8-bgyWj6e/view	Text
747	2	a promotion with no raise. well done.	Praise	00:02:41,955	00:02:44,091	superstore	Amy	https://drive.google.com/file/d/1JD4tEO1J8DEOxpPCBPhVtjfNW1R8V17A/view	Text
131	5	wait. jeff is coming...today?	Confirm	00:07:17,130	00:07:19,699	superstore	Nico	https://drive.google.com/file/d/142mK7UrCCW-k2qouPGKwIb-76TZhFnTH/view	Text
242	9	mmmm, oh, my god, it's so good!	Praise	00:13:48,094	00:13:52,131	superstore	Amy	https://drive.google.com/file/d/1qP4D7FAIQKedy_WpDNixwYx8IWTdKpwY/view	Text
251	4	that guy has a real gay dothraki vibe going, and #intoit.	Taunt	00:03:58,138	00:04:02,275	superstore	Nico	https://drive.google.com/file/d/1-eVL0ku-sY6BCxhRNTjMe8qv8XxKLgjm/view	Audio+Video+Text
360	7	okay, fine. but you're coming with me.	Arrange	00:12:52,662	00:12:55,230	superstore	Amy	https://drive.google.com/file/d/1MeOHvepJKuKx05K482kD05IKw7aEbmYR/view	Video+Text
887	10	you're right. i should trust him.	Agree	00:15:43,636	00:15:46,038	superstore	Cheyenne	https://drive.google.com/file/d/10esHqeJJlUtlVS7uS5O2Rc5MFDhr8Kp4/view	Text
177	8	oh, you would, yeah, uh-cool.	Acknowledge	00:15:38,104	00:15:41,774	superstore	Jonah	https://drive.google.com/file/d/1h_Rwf0TA7Q5wr-6xb17QJbt-sZkMOiEm/view	Text
29	3	i like to wake up when my body is ready, you know what i mean?	Confirm	00:07:57,044	00:07:59,579	superstore	superstore person3	https://drive.google.com/file/d/1tc24YtJkiJRnCrtnikNiBwcsR-EuTtDI/view	Text
957	0	it's a small brown paper bag, ma.	Complain	00:08:02,523	00:08:04,941	bigbang	Howard	https://drive.google.com/file/d/1YNj5sZjt2M24M-2MrvMeel144hGG-fRW/view	Audio+Video+Text
985	10	remember to sit on your hands a bit so they're warm.	Advise	00:03:50,021	00:03:53,398	bigbang	Howard	https://drive.google.com/file/d/1N6cMj6oaRl4GMCFa65P2nJYHjEyVczgo/view	Text
499	7	thank you. that's all i was asking.	Thank	00:21:03,395	00:21:06,565	superstore	Nico	https://drive.google.com/file/d/1UzQDGjdWkor6z6b3uvBAt_ZaU7u4Zner/view	Text
606	4	oh.	Acknowledge	00:18:27,857	00:18:29,526	superstore	Jonah	https://drive.google.com/file/d/1ESiiwBTFuaO1do_R5ezWuc0KoCqL5cuX/view	Text
1116	6	but i really believe the most satisfying thing you can do with your life is take care of a child.	Explain	00:10:49,190	00:10:54,903	friends	friends person1	https://drive.google.com/file/d/17Cx8ckAoMkhYq07IxJfZhb9SFAdsG5m4/view	Text
1269	14	you should take a walk down fifth to the st. patrick's cathedral.	Advise	00:11:49,959	00:11:53,545	friends	Ross	https://drive.google.com/file/d/1rQ1ywhXq4JbxvBGn1Rzg1K7Q68NAtN0v/view	Text
1129	17	that bastard taped over me!	Criticize	00:20:22,763	00:20:26,224	friends	Monica	https://drive.google.com/file/d/1TlbugFK7lVZJXQRTwpvpzM8u7bSF5HIH/view	Text
645	11	i will now list some of the movies that are probably on there.	Inform	00:07:09,990	00:07:12,860	superstore	Garrett	https://drive.google.com/file/d/1SNxijqy8TCz6P3BkKhn4cU7WzQzTe24P/view	Text
1281	4	so how would you like to have a baby that's half yours and half his?	Asking for opinions	00:10:49,565	00:10:53,276	friends	Chandler	https://drive.google.com/file/d/1TgKBTJUFi_Xl7KP20AD6CcW4ZIApdoPU/view	Text
270	0	no, uh-uh, i can't do it.	Refuse	00:18:47,794	00:18:49,862	superstore	Marcus	https://drive.google.com/file/d/16jRDsOVXSJAX7EortROPEwQLviKIc0mm/view	Text
1093	5	because i was told that i'd get a free dinner, which i didn't.	Explain	00:17:32,051	00:17:37,138	friends	friends person1	https://drive.google.com/file/d/1vgvUK_25KqzMbtdCOuRtFAkitzqAjkSJ/view	Text
1186	12	why did i get married?	Complain	00:01:55,324	00:01:57,952	friends	Chandler	https://drive.google.com/file/d/1Qq25vnv6fIg8J9GDcraODndiSfJPgRsH/view	Text
409	0	so, neil penderson, that's our ceo, will speak first, followed by glenn, and then neil will take a few more questions.	Inform	00:00:21,993	00:00:29,696	superstore	superstore person1	https://drive.google.com/file/d/14Jpkr3LugUfFPDLM-DsWW6IIEBl49Gir/view	Text
522	10	everybody sing, okay?	Arrange	00:01:10,621	00:01:12,456	superstore	Glenn	https://drive.google.com/file/d/1Vv-9VFW4hFSlUKJJ5Kwj4CFUSlJrBNUT/view	Text
312	6	sure, yeah.	Agree	00:09:57,922	00:09:59,794	superstore	superstore person1	https://drive.google.com/file/d/1C4BDWYmDEimU4NKGz2yUJpKim2UdBsPg/view	Text
550	4	he loved camping, and the outdoors and--	Introduce	00:10:10,260	00:10:13,230	superstore	superstore person2	https://drive.google.com/file/d/1FME4eFyjUDUoE771a0hll6eM92_TzR_-/view	Audio+Video+Text
35	3	that thing is lame anyway.	Complain	00:14:42,014	00:14:43,516	superstore	Amy	https://drive.google.com/file/d/1QfLi1uXfaSc2FdinsKX22GQ92_mVUOjy/view	Text
849	4	no. no, we don't.	Oppose	00:05:00,501	00:05:02,536	superstore	Nico	https://drive.google.com/file/d/10vU4z8chcvvKHE0dvK7gOSCM_DUGryyR/view	Text
325	4	you know what? i actually can't accept this.	Refuse	00:02:58,460	00:03:00,984	superstore	Dina	https://drive.google.com/file/d/121uIwDP4wFt7K6UyOhpfM2P1v-DI30g4/view	Text
365	4	um, why don't you give me these and i'll give you the cash?	Advise	00:16:00,023	00:16:03,026	superstore	Glenn	https://drive.google.com/file/d/13Zi8Nfac-l8tk3-O2XCOw0P2qJQ3KZ-T/view	Text
1162	4	good one, rach.	Praise	00:05:01,718	00:05:03,635	friends	Ross	https://drive.google.com/file/d/1GQY4fqx-x1l6U8NgON9jFMVelZRcDg4a/view	Text
1057	5	oh, thank you.	Thank	00:13:28,724	00:13:30,183	bigbang	Penny	https://drive.google.com/file/d/1HjaX2XTGS3DWMZgKX71a40YHdykqWBN5/view	Text
1316	19	she did?	Confirm	00:15:25,090	00:15:26,758	friends	friends person1	https://drive.google.com/file/d/1XHBeJYsGH37AMxDCaCNPeCYtVraKdi_g/view	Text
103	7	all right. oh.	Acknowledge	00:20:48,915	00:20:50,182	superstore	Kelly	https://drive.google.com/file/d/1OaatkNg-6rMHFIesxbsvJeGAelVqclRd/view	Text
367	3	no, sandra. you're not a part of this.	Oppose	00:18:39,008	00:18:41,097	superstore	Sandra	https://drive.google.com/file/d/1No_UG1Zs9Yy_L2SwGKf3kKiG_MSZQXV-/view	Text
846	2	i'm not at liberty to say.	Refuse	00:01:40,728	00:01:41,962	superstore	Jeff	https://drive.google.com/file/d/1gAo-SmPfoTa_AGCMPseNvjta8fDxX17g/view	Text
